3781410	-0.605742	0.416824	0.124361
3781411	-0.605691	0.416737	0.124331
3781412	-0.605687	0.416705	0.124403
3781413	-0.605656	0.416754	0.124331
3781414	-0.605675	0.416741	0.124389
3781415	-0.605694	0.416718	0.124335
3781416	-0.605696	0.416712	0.124296
3781417	-0.605678	0.416712	0.124321
3781418	-0.605663	0.416736	0.124341
3781419	-0.605664	0.416725	0.124382
3781420	-0.605666	0.416734	0.124382
3781421	-0.605675	0.416718	0.124377
3781422	-0.605667	0.416742	0.124356
3781423	-0.605673	0.416732	0.124327
3781424	-0.605661	0.416686	0.124343
3781425	-0.605708	0.416809	0.124388
3781426	-0.605674	0.416787	0.124306
3781427	-0.605674	0.416747	0.124394
3781428	-0.605699	0.416726	0.124449
3781429	-0.605675	0.416733	0.12437
3781430	-0.605669	0.416726	0.124314
3781431	-0.605594	0.416767	0.124558
3781432	-0.605533	0.41675	0.124455
3781433	-0.60569	0.416722	0.124324
3781434	-0.605681	0.41675	0.124313
3781435	-0.605694	0.416706	0.124341
3781436	-0.605688	0.416715	0.124415
3781437	-0.60568	0.416702	0.124338
3781438	-0.605655	0.416775	0.124381
3781439	-0.605674	0.416732	0.124316
3781440	-0.605583	0.416761	0.12436
3781441	-0.605798	0.416804	0.124361
3781442	-0.60566	0.416673	0.124267
3781443	-0.605694	0.416715	0.124338
3781444	-0.605659	0.416772	0.124353
3781445	-0.605754	0.416789	0.124476
3781446	-0.605653	0.416744	0.124352
3781447	-0.605633	0.416739	0.124311
3781448	-0.605674	0.416751	0.124348
3781449	-0.605663	0.416768	0.124374
3781450	-0.605664	0.416735	0.124319
3781451	-0.605654	0.416761	0.124348
3781452	-0.605671	0.416715	0.124305
3781453	-0.605686	0.416688	0.124277
3781454	-0.605675	0.416724	0.124299
3781455	-0.605682	0.416741	0.124317
3781456	-0.605674	0.416723	0.124317
3781457	-0.605662	0.416754	0.124332
3781458	-0.60567	0.416783	0.124352
3781459	-0.605684	0.416736	0.124398
3781460	-0.605681	0.416711	0.124348
3781461	-0.605696	0.416704	0.124331
3781462	-0.605661	0.416755	0.124358
3781463	-0.605663	0.416775	0.124365
3781464	-0.605671	0.416742	0.124359
3781465	-0.605601	0.416714	0.124311
3781466	-0.605662	0.416751	0.12437
3781467	-0.605671	0.41672	0.124319
3781468	-0.605685	0.416722	0.124324
3781469	-0.605678	0.416746	0.124329
3781470	-0.605665	0.416743	0.124362
3781471	-0.605689	0.416718	0.124338
3781472	-0.605679	0.416703	0.124327
3781473	-0.605568	0.416754	0.124433
3781474	-0.605676	0.416809	0.124378
3781475	-0.605654	0.416774	0.124365
3781476	-0.60569	0.416732	0.124311
3781477	-0.605706	0.416694	0.124385
3781478	-0.605686	0.416723	0.124319
3781479	-0.605679	0.416716	0.124336
3781480	-0.605678	0.416719	0.124379
3781481	-0.605668	0.416737	0.124301
3781482	-0.605665	0.416784	0.124384
3781483	-0.605561	0.416806	0.124645
3781484	-0.605655	0.416748	0.124334
3781485	-0.605677	0.416724	0.124333
3781486	-0.605676	0.416705	0.124431
3781487	-0.605689	0.416724	0.124357
3781488	-0.60567	0.416758	0.124388
3781489	-0.605659	0.416793	0.124354
3781490	-0.605664	0.416751	0.124371
3781491	-0.605666	0.416762	0.124375
3781492	-0.605734	0.416797	0.124275
3781493	-0.605671	0.416763	0.124355
3781494	-0.605657	0.41676	0.124361
3781495	-0.605752	0.416836	0.124488
3781496	-0.605685	0.416735	0.124393
3781497	-0.605684	0.416718	0.124325
3781498	-0.605675	0.416731	0.124299
3781499	-0.605662	0.416768	0.12435
3781500	-0.605689	0.416728	0.124307
3781501	-0.605679	0.416741	0.124405
3781502	-0.605671	0.416731	0.124371
3781503	-0.605661	0.416771	0.124351
3781504	-0.605686	0.41672	0.124397
3781505	-0.605658	0.41678	0.124328
3781506	-0.605674	0.416725	0.124298
3781507	-0.605674	0.41676	0.12438
3781508	-0.60574	0.416804	0.124389
3781509	-0.605668	0.41675	0.124378
3781510	-0.605673	0.416739	0.124284
3781511	-0.60567	0.41672	0.124303
3781512	-0.605673	0.416745	0.124345
3781513	-0.605616	0.41676	0.124327
3781514	-0.60567	0.416777	0.124373
3781515	-0.605685	0.416717	0.124252
3781516	-0.605668	0.416719	0.124349
3781517	-0.605686	0.416737	0.124376
3781518	-0.605675	0.416724	0.124378
3781519	-0.605662	0.416762	0.124373
3781520	-0.605654	0.416819	0.124413
3781521	-0.605688	0.416728	0.124378
3781522	-0.605686	0.416742	0.124409
3781523	-0.605671	0.416744	0.124316
3781524	-0.605621	0.416657	0.124236
3781525	-0.605684	0.416713	0.124396
3781526	-0.60566	0.416745	0.124296
3781527	-0.605677	0.416753	0.124325
3781528	-0.605706	0.416733	0.124321
3781529	-0.605683	0.416711	0.124301
3781530	-0.60568	0.416736	0.12429
3781531	-0.605684	0.41672	0.12431
3781532	-0.605677	0.416758	0.124378
3781533	-0.605662	0.416772	0.12435
3781534	-0.605664	0.416766	0.124368
3781535	-0.605689	0.416727	0.124292
3781536	-0.605536	0.416974	0.124795
3781537	-0.605616	0.416858	0.124419
3781538	-0.605705	0.416715	0.124342
3781539	-0.605672	0.416761	0.124336
3781540	-0.605669	0.416738	0.124352
3781541	-0.605708	0.416699	0.124416
3781542	-0.605714	0.416684	0.124218
3781543	-0.605582	0.416701	0.1244
3781544	-0.605697	0.416736	0.124291
3781545	-0.605687	0.416812	0.124452
3781546	-0.605668	0.416736	0.124255
3781547	-0.605676	0.416763	0.124337
3781548	-0.605686	0.416717	0.12432
3781549	-0.605661	0.416785	0.12436
3781550	-0.605664	0.416754	0.124336
3781551	-0.60567	0.416728	0.124297
3781552	-0.605696	0.416699	0.124312
3781553	-0.605672	0.416753	0.124387
3781554	-0.605695	0.416716	0.12432
3781555	-0.605679	0.41673	0.124317
3781556	-0.605674	0.416755	0.124289
3781557	-0.605687	0.41671	0.124292
3781558	-0.605671	0.416765	0.124338
3781559	-0.60567	0.41676	0.124345
3781560	-0.605656	0.416762	0.124333
3781561	-0.605665	0.416743	0.124336
3781562	-0.605621	0.41674	0.124359
3781563	-0.605669	0.416714	0.124352
3781564	-0.605698	0.416717	0.124384
3781565	-0.605658	0.416758	0.124354
3781566	-0.605681	0.416726	0.124298
3781567	-0.605698	0.41669	0.124235
3781568	-0.605692	0.416732	0.124252
3781569	-0.60567	0.416759	0.124347
3781570	-0.605669	0.416714	0.124238
3781571	-0.605712	0.41674	0.124327
3781572	-0.60567	0.416762	0.12436
3781573	-0.605683	0.416737	0.124304
3781574	-0.60555	0.416811	0.124373
3781575	-0.605665	0.416768	0.124351
3781576	-0.605666	0.416782	0.124381
3781577	-0.605674	0.416737	0.12441
3781578	-0.605682	0.41672	0.124306
3781579	-0.605687	0.416745	0.124348
3781580	-0.605705	0.4167	0.124374
3781581	-0.605682	0.416731	0.124301
3781582	-0.605684	0.416732	0.124287
3781583	-0.605679	0.416784	0.124375
3781584	-0.605676	0.416661	0.124265
3781585	-0.605677	0.416727	0.124345
3781586	-0.605679	0.416765	0.124326
3781587	-0.605685	0.41672	0.124358
3781588	-0.605684	0.416735	0.12439
3781589	-0.605566	0.416654	0.124432
3781590	-0.605671	0.416764	0.124377
3781591	-0.605691	0.416715	0.124292
3781592	-0.605664	0.41675	0.124357
3781593	-0.605673	0.416757	0.124354
3781594	-0.605693	0.41671	0.124313
3781595	-0.605687	0.416733	0.124284
3781596	-0.60572	0.416736	0.124278
3781597	-0.605686	0.416727	0.124364
3781598	-0.605677	0.416745	0.124356
3781599	-0.605675	0.416761	0.124369
3781600	-0.605664	0.416764	0.124401
3781601	-0.605681	0.416771	0.124339
3781602	-0.605674	0.416745	0.124317
3781603	-0.605662	0.416764	0.124339
3781604	-0.605664	0.416769	0.124378
3781605	-0.605664	0.416762	0.124359
3781606	-0.605687	0.416729	0.124363
3781607	-0.605658	0.416768	0.124348
3781608	-0.605666	0.416771	0.124356
3781609	-0.605667	0.416751	0.124365
3781610	-0.605686	0.416687	0.124274
3781611	-0.605679	0.41672	0.124306
3781612	-0.605665	0.416745	0.12435
3781613	-0.6057	0.416769	0.124385
3781614	-0.605667	0.416788	0.124388
3781615	-0.605668	0.416743	0.124349
3781616	-0.605673	0.416754	0.124406
3781617	-0.605689	0.416723	0.124307
3781618	-0.60573	0.416738	0.124257
3781619	-0.605678	0.41672	0.124285
3781620	-0.605649	0.41675	0.124354
3781621	-0.605672	0.416735	0.124375
3781622	-0.605685	0.416728	0.124327
3781623	-0.605671	0.416725	0.124309
3781624	-0.605673	0.416768	0.124355
3781625	-0.605683	0.416743	0.12438
3781626	-0.605675	0.416741	0.124387
3781627	-0.605677	0.416758	0.124336
3781628	-0.605679	0.416731	0.124365
3781629	-0.605676	0.416741	0.12434
3781630	-0.605666	0.416726	0.124319
3781631	-0.605629	0.416748	0.124328
3781632	-0.605678	0.416738	0.124282
3781633	-0.605668	0.416732	0.124357
3781634	-0.60568	0.416729	0.124291
3781635	-0.605776	0.416742	0.124291
3781636	-0.605701	0.416722	0.124407
3781637	-0.605679	0.416717	0.124321
3781638	-0.605618	0.416701	0.12442
3781639	-0.605754	0.416681	0.124296
3781640	-0.605691	0.416702	0.124325
3781641	-0.605689	0.416731	0.124309
3781642	-0.605661	0.416703	0.124337
3781643	-0.605701	0.416707	0.124326
3781644	-0.605758	0.416857	0.124302
3781645	-0.605696	0.416715	0.124324
3781646	-0.605695	0.416706	0.124409
3781647	-0.60569	0.416721	0.124366
3781648	-0.605659	0.41676	0.124353
3781649	-0.60569	0.41673	0.124322
3781650	-0.605656	0.416764	0.124325
3781651	-0.605694	0.416707	0.124329
3781652	-0.605674	0.416759	0.12434
3781653	-0.605674	0.416742	0.124384
3781654	-0.605684	0.416723	0.124309
3781655	-0.605676	0.416716	0.124355
3781656	-0.605659	0.416765	0.12436
3781657	-0.605564	0.416855	0.124568
3781658	-0.605664	0.416762	0.124342
3781659	-0.605657	0.416743	0.124338
3781660	-0.60567	0.416722	0.124296
3781661	-0.605655	0.416723	0.124218
3781662	-0.60567	0.416746	0.124342
3781663	-0.60568	0.416727	0.12432
3781664	-0.605699	0.416701	0.124336
3781665	-0.60567	0.416744	0.12433
3781666	-0.605686	0.416732	0.124371
3781667	-0.605661	0.41678	0.124361
3781668	-0.605631	0.416682	0.12439
3781669	-0.605655	0.416755	0.124386
3781670	-0.605667	0.416754	0.124331
3781671	-0.605672	0.416724	0.124301
3781672	-0.605784	0.416822	0.124358
3781673	-0.605681	0.416715	0.124324
3781674	-0.605678	0.416738	0.124302
3781675	-0.605698	0.41672	0.124335
3781676	-0.605652	0.416732	0.124342
3781677	-0.605663	0.416779	0.124356
3781678	-0.605635	0.416724	0.124366
3781679	-0.605686	0.416728	0.124305
3781680	-0.605716	0.416805	0.124372
3781681	-0.605667	0.416753	0.12434
3781682	-0.605666	0.41674	0.12434
3781683	-0.605668	0.416738	0.12435
3781684	-0.605669	0.416749	0.124314
3781685	-0.60568	0.416745	0.12438
3781686	-0.605681	0.41672	0.124327
3781687	-0.605699	0.416703	0.124335
3781688	-0.605715	0.416807	0.124411
3781689	-0.605665	0.416732	0.124285
3781690	-0.605668	0.416764	0.124323
3781691	-0.605667	0.416779	0.124367
3781692	-0.605683	0.41671	0.124337
3781693	-0.605658	0.416747	0.124354
3781694	-0.605668	0.416745	0.12433
3781695	-0.605668	0.416726	0.124271
3781696	-0.605654	0.416748	0.124347
3781697	-0.605691	0.416728	0.124365
3781698	-0.605668	0.416743	0.12432
3781699	-0.605684	0.416705	0.124354
3781700	-0.605712	0.416639	0.12421
3781701	-0.605663	0.416738	0.124369
3781702	-0.605687	0.416721	0.124331
3781703	-0.605661	0.416764	0.124329
3781704	-0.6057	0.416793	0.12442
3781705	-0.605702	0.416711	0.124332
3781706	-0.605669	0.41675	0.12435
3781707	-0.605668	0.416747	0.124348
3781708	-0.605678	0.416724	0.124338
3781709	-0.605678	0.416763	0.124318
3781710	-0.605652	0.416764	0.124354
3781711	-0.605686	0.416722	0.124314
3781712	-0.605666	0.41673	0.124354
3781713	-0.605674	0.416741	0.124347
3781714	-0.605668	0.416727	0.124358
3781715	-0.605572	0.416757	0.124411
3781716	-0.605564	0.416895	0.124652
3781717	-0.605669	0.416769	0.124385
3781718	-0.60567	0.416758	0.124384
3781719	-0.605664	0.416755	0.124324
3781720	-0.605775	0.416843	0.124417
3781721	-0.605677	0.41671	0.12431
3781722	-0.605593	0.416723	0.124384
3781723	-0.605685	0.416727	0.124293
3781724	-0.60568	0.416708	0.124335
3781725	-0.605672	0.416744	0.124398
3781726	-0.605518	0.416928	0.124613
3781727	-0.605674	0.416749	0.124324
3781728	-0.605685	0.416716	0.124339
3781729	-0.605676	0.416751	0.12434
3781730	-0.605679	0.416744	0.124396
3781731	-0.605674	0.416762	0.12438
3781732	-0.605685	0.416696	0.124347
3781733	-0.605685	0.416725	0.124319
3781734	-0.605689	0.416737	0.124313
3781735	-0.605688	0.416763	0.12434
3781736	-0.605652	0.416739	0.124338
3781737	-0.605685	0.416734	0.1243
3781738	-0.60569	0.416693	0.12433
3781739	-0.605657	0.41674	0.124341
3781740	-0.605661	0.416762	0.124388
3781741	-0.605677	0.416743	0.124355
3781742	-0.605673	0.416754	0.12436
3781743	-0.605669	0.416752	0.12439
3781744	-0.605656	0.416753	0.124324
3781745	-0.605702	0.416697	0.124354
3781746	-0.605683	0.416734	0.1243
3781747	-0.605673	0.416746	0.124329
3781748	-0.605662	0.416765	0.124341
3781749	-0.605656	0.416765	0.124326
3781750	-0.605707	0.416746	0.124369
3781751	-0.605678	0.416727	0.124292
3781752	-0.605704	0.416705	0.12434
3781753	-0.605677	0.416732	0.124333
3781754	-0.605764	0.416721	0.124319
3781755	-0.605692	0.416709	0.12434
3781756	-0.605687	0.416729	0.124375
3781757	-0.605685	0.416696	0.124332
3781758	-0.60562	0.416825	0.124374
3781759	-0.605531	0.41674	0.124309
3781760	-0.605659	0.416764	0.124353
3781761	-0.605619	0.416688	0.12433
3781762	-0.605687	0.416722	0.124378
3781763	-0.60567	0.416762	0.124363
3781764	-0.605629	0.416868	0.124454
3781765	-0.605664	0.416758	0.124356
3781766	-0.605682	0.416704	0.124327
3781767	-0.60572	0.416725	0.124343
3781768	-0.605631	0.416718	0.124174
3781769	-0.60568	0.416719	0.124316
3781770	-0.605665	0.416741	0.124355
3781771	-0.605658	0.416745	0.124323
3781772	-0.605679	0.416734	0.124372
3781773	-0.605585	0.416782	0.124447
3781774	-0.605664	0.416761	0.124352
3781775	-0.605681	0.41673	0.1243
3781776	-0.605689	0.416721	0.124325
3781777	-0.605609	0.416722	0.124372
3781778	-0.605695	0.416711	0.124337
3781779	-0.605681	0.41671	0.124315
3781780	-0.605697	0.416698	0.124353
3781781	-0.605664	0.416772	0.124336
3781782	-0.605729	0.416719	0.124474
3781783	-0.605687	0.416698	0.12435
3781784	-0.605659	0.416773	0.124319
3781785	-0.605671	0.416747	0.124408
3781786	-0.605671	0.416734	0.124309
3781787	-0.605783	0.416791	0.12439
3781788	-0.605697	0.416691	0.124358
3781789	-0.605692	0.416695	0.12437
3781790	-0.605681	0.416724	0.124309
3781791	-0.605681	0.416728	0.124313
3781792	-0.605669	0.416747	0.12431
3781793	-0.605673	0.416721	0.124299
3781794	-0.6056	0.416755	0.12441
3781795	-0.605658	0.416747	0.12431
3781796	-0.60568	0.416719	0.12441
3781797	-0.605688	0.41671	0.124351
3781798	-0.605664	0.416758	0.12436
3781799	-0.605666	0.416754	0.124331
3781800	-0.60568	0.416731	0.124332
3781801	-0.605664	0.416792	0.124313
3781802	-0.605688	0.416703	0.124339
3781803	-0.605622	0.416707	0.124285
3781804	-0.60569	0.416714	0.124328
3781805	-0.605753	0.416663	0.124221
3781806	-0.605533	0.416879	0.124623
3781807	-0.605681	0.416729	0.124327
3781808	-0.605682	0.416745	0.124414
3781809	-0.605663	0.416743	0.124364
3781810	-0.605625	0.416821	0.124461
3781811	-0.605616	0.416763	0.124383
3781812	-0.605696	0.41671	0.124326
3781813	-0.605669	0.416732	0.124333
3781814	-0.605678	0.416717	0.124306
3781815	-0.605681	0.416731	0.124348
3781816	-0.60569	0.416712	0.124334
3781817	-0.605686	0.416711	0.124336
3781818	-0.605684	0.416708	0.124352
3781819	-0.60569	0.416728	0.124363
3781820	-0.605673	0.416745	0.124344
3781821	-0.605562	0.416739	0.124328
3781822	-0.605687	0.416712	0.124357
3781823	-0.605671	0.416723	0.124295
3781824	-0.605666	0.416709	0.124299
3781825	-0.605667	0.416698	0.124286
3781826	-0.605674	0.416742	0.124381
3781827	-0.60569	0.416727	0.124331
3781828	-0.605683	0.416733	0.124312
3781829	-0.605682	0.416733	0.124385
3781830	-0.605674	0.416729	0.124312
3781831	-0.605746	0.416592	0.124203
3781832	-0.605649	0.416741	0.124394
3781833	-0.605659	0.41677	0.124334
3781834	-0.605668	0.416732	0.124325
3781835	-0.605676	0.416718	0.124337
3781836	-0.605732	0.416815	0.124412
3781837	-0.605683	0.416718	0.124396
3781838	-0.605662	0.416727	0.124394
3781839	-0.605652	0.416719	0.124345
3781840	-0.605602	0.416722	0.124348
3781841	-0.605681	0.416735	0.124396
3781842	-0.605627	0.416765	0.124379
3781843	-0.605672	0.416754	0.124317
3781844	-0.605678	0.41676	0.124377
3781845	-0.60568	0.41673	0.124306
3781846	-0.60568	0.416747	0.124384
3781847	-0.605669	0.416748	0.124368
3781848	-0.605672	0.416736	0.124323
3781849	-0.605674	0.416709	0.124345
3781850	-0.605667	0.41674	0.124354
3781851	-0.605658	0.416746	0.12436
3781852	-0.605747	0.416792	0.124348
3781853	-0.605739	0.416849	0.124467
3781854	-0.605668	0.416738	0.124381
3781855	-0.605689	0.416713	0.124392
3781856	-0.605684	0.416734	0.124331
3781857	-0.605676	0.41672	0.12432
3781858	-0.605676	0.416717	0.12432
3781859	-0.605684	0.416729	0.124411
3781860	-0.60567	0.416737	0.124312
3781861	-0.60576	0.416697	0.124128
3781862	-0.605664	0.416737	0.124298
3781863	-0.605676	0.416725	0.124314
3781864	-0.605735	0.416819	0.124309
3781865	-0.605682	0.416715	0.124311
3781866	-0.605681	0.4167	0.124344
3781867	-0.605676	0.416719	0.124325
3781868	-0.605675	0.416726	0.124336
3781869	-0.605662	0.416691	0.12438
3781870	-0.605681	0.416706	0.12434
3781871	-0.605673	0.416766	0.124362
3781872	-0.60565	0.416668	0.124282
3781873	-0.605667	0.416745	0.124347
3781874	-0.605682	0.416715	0.124338
3781875	-0.605669	0.416741	0.124295
3781876	-0.605677	0.416754	0.124383
3781877	-0.605746	0.416693	0.124308
3781878	-0.60567	0.416755	0.124389
3781879	-0.605674	0.416724	0.124309
3781880	-0.605674	0.416759	0.124348
3781881	-0.605681	0.416711	0.124332
3781882	-0.605658	0.416759	0.12436
3781883	-0.605675	0.41672	0.124316
3781884	-0.605612	0.416727	0.124299
3781885	-0.605684	0.416713	0.124305
3781886	-0.605704	0.416717	0.124331
3781887	-0.605703	0.416779	0.124296
3781888	-0.605674	0.416753	0.124368
3781889	-0.605731	0.416781	0.124335
3781890	-0.605662	0.416709	0.124318
3781891	-0.605679	0.41674	0.124381
3781892	-0.605668	0.416746	0.124402
3781893	-0.605665	0.416726	0.124357
3781894	-0.605682	0.416744	0.12443
3781895	-0.605685	0.416725	0.124358
3781896	-0.605669	0.416729	0.124326
3781897	-0.605675	0.416736	0.124373
3781898	-0.605662	0.416743	0.124344
3781899	-0.605663	0.416752	0.124366
3781900	-0.605666	0.41675	0.124368
3781901	-0.605674	0.416697	0.124333
3781902	-0.60576	0.416783	0.124247
3781903	-0.605666	0.41675	0.124402
3781904	-0.605647	0.41674	0.124339
3781905	-0.605622	0.416718	0.124422
3781906	-0.605688	0.416695	0.12436
3781907	-0.605635	0.416731	0.12439
3781908	-0.605665	0.416769	0.124398
3781909	-0.605658	0.416725	0.124321
3781910	-0.605679	0.416747	0.1244
3781911	-0.605667	0.416748	0.124364
3781912	-0.605668	0.416709	0.124323
3781913	-0.605662	0.416758	0.124348
3781914	-0.605663	0.416712	0.124252
3781915	-0.60568	0.416746	0.124382
3781916	-0.605628	0.416713	0.12436
3781917	-0.605691	0.416722	0.124351
3781918	-0.605713	0.416807	0.124404
3781919	-0.60569	0.416736	0.124342
3781920	-0.605694	0.41678	0.124366
3781921	-0.605609	0.416839	0.124491
3781922	-0.605674	0.416727	0.124338
3781923	-0.605687	0.416691	0.124363
3781924	-0.605673	0.416732	0.124374
3781925	-0.605679	0.416732	0.124374
3781926	-0.605663	0.416757	0.124369
3781927	-0.605667	0.416724	0.124374
3781928	-0.60573	0.416721	0.124223
3781929	-0.605668	0.41674	0.124362
3781930	-0.605673	0.41673	0.124328
3781931	-0.605666	0.416741	0.124341
3781932	-0.605692	0.416688	0.124392
3781933	-0.605634	0.416762	0.12436
3781934	-0.60569	0.416714	0.12437
3781935	-0.605651	0.416771	0.124361
3781936	-0.605671	0.416732	0.124363
3781937	-0.605504	0.4169	0.12457
3781938	-0.605725	0.416729	0.124342
3781939	-0.605672	0.416727	0.124374
3781940	-0.605664	0.416758	0.124356
3781941	-0.605681	0.416703	0.124337
3781942	-0.605655	0.416785	0.12439
3781943	-0.605694	0.416784	0.124335
3781944	-0.605672	0.416753	0.124341
3781945	-0.605474	0.416929	0.124728
3781946	-0.60567	0.416734	0.124358
3781947	-0.605538	0.416771	0.124537
3781948	-0.605681	0.416718	0.124389
3781949	-0.605676	0.416748	0.124394
3781950	-0.605668	0.416716	0.124328
3781951	-0.605676	0.416723	0.124352
3781952	-0.605624	0.416666	0.124335
3781953	-0.605688	0.416711	0.12433
3781954	-0.605672	0.416756	0.12439
3781955	-0.60568	0.416718	0.124324
3781956	-0.605711	0.416721	0.124246
3781957	-0.605677	0.416731	0.124334
3781958	-0.605668	0.416754	0.124356
3781959	-0.605673	0.416701	0.124348
3781960	-0.605701	0.416727	0.124263
3781961	-0.605667	0.41675	0.124366
3781962	-0.605671	0.416762	0.124377
3781963	-0.605667	0.41676	0.124366
3781964	-0.605657	0.416764	0.124368
3781965	-0.605627	0.416876	0.124544
3781966	-0.60571	0.416688	0.124424
3781967	-0.605684	0.416731	0.124386
3781968	-0.605665	0.416736	0.124346
3781969	-0.605684	0.416728	0.124296
3781970	-0.605601	0.416729	0.124369
3781971	-0.605668	0.416708	0.124243
3781972	-0.605676	0.416739	0.124314
3781973	-0.605671	0.416747	0.124371
3781974	-0.605648	0.416728	0.124328
3781975	-0.605683	0.416701	0.124344
3781976	-0.605587	0.416831	0.124318
3781977	-0.605668	0.416737	0.12433
3781978	-0.60562	0.416676	0.124324
3781979	-0.60567	0.416747	0.124358
3781980	-0.605692	0.416707	0.12439
3781981	-0.605676	0.416741	0.124409
3781982	-0.605659	0.416757	0.124378
3781983	-0.605506	0.416922	0.124589
3781984	-0.605663	0.416757	0.124387
3781985	-0.605699	0.416703	0.124351
3781986	-0.605661	0.416746	0.124288
3781987	-0.605687	0.416719	0.124359
3781988	-0.605681	0.416696	0.124322
3781989	-0.605693	0.416954	0.124648
3781990	-0.605661	0.416725	0.124268
3781991	-0.605707	0.416694	0.124409
3781992	-0.605665	0.416759	0.124369
3781993	-0.605688	0.416743	0.124323
3781994	-0.605668	0.416732	0.124324
3781995	-0.605706	0.416772	0.124311
3781996	-0.605647	0.416679	0.1243
3781997	-0.605673	0.416711	0.124311
3781998	-0.60566	0.416771	0.124361
3781999	-0.60577	0.416662	0.124146
3782000	-0.605672	0.41673	0.124333
3782001	-0.605674	0.416739	0.124297
3782002	-0.605682	0.416738	0.124237
3782003	-0.60565	0.416736	0.124304
3782004	-0.605673	0.41674	0.124388
3782005	-0.605665	0.416722	0.124368
3782006	-0.605683	0.416713	0.124329
3782007	-0.605654	0.416756	0.124355
3782008	-0.605664	0.41673	0.124368
3782009	-0.605666	0.416741	0.124297
3782010	-0.605682	0.416715	0.124313
3782011	-0.605669	0.416728	0.124307
3782012	-0.605663	0.416719	0.12432
3782013	-0.605674	0.416729	0.12436
3782014	-0.605672	0.416729	0.124311
3782015	-0.605727	0.416703	0.124176
3782016	-0.605663	0.416748	0.124356
3782017	-0.605668	0.416732	0.124299
3782018	-0.605653	0.416702	0.124334
3782019	-0.60561	0.416747	0.124269
3782020	-0.605732	0.416799	0.124348
