3781321	-1.59987e-005	1.10077e-005	3.2858e-006
3781322	0.000503393	-6.29242e-005	-0.00605945
3781323	-0.00874921	0.00994815	0.00699229
3781324	0.0062934	-0.00916105	-0.0051114
3781325	0.00426146	0.0057347	0.00378585
3781326	-0.00200881	-0.00275837	-0.00219695
3781327	-0.00107726	-0.00202222	-0.000575639
3781328	0.000819492	0.000934457	0.00293086
3781329	-0.0067038	0.00384771	-0.00200476
3781330	0.0135381	0.0185916	0.00997204
3781331	-0.0136745	-0.0127566	-0.0109233
3781332	0.00950758	-0.011083	-0.0117312
3781333	-0.00375955	-0.000172287	0.0131392
3781334	-0.000657334	-0.000956392	-0.000556661
3781335	-0.000560941	0.00182611	0.000119657
3781336	0.00208676	0.00110895	0.000800354
3781337	0.00709657	0.00320729	-0.000579853
3781338	-0.00185531	-0.00260342	-0.00081843
3781339	-0.00490696	-0.00126564	-0.000283497
3781340	0.000718531	0.00199991	0.001589
3781341	0.000971755	0.00158518	-0.000429698
3781342	-0.000577837	-0.00496079	-0.0101729
3781343	-0.00134065	0.0014386	0.00681267
3781344	-0.000639337	-0.000111582	0.00091
3781345	0.00230848	0.00294563	-0.00106729
3781346	-0.00193018	-0.0038481	0.00606933
3781347	0.00105243	0.00385579	-0.0101798
3781348	0.000421478	-0.00170075	0.000216675
3781349	-0.00187967	-0.00154292	0.00492112
3781350	0.00321275	0.00361435	0.00102122
3781351	-0.00172082	-0.000539629	0.000797451
3781352	-0.00629294	0.00559116	0.0116123
3781353	0.0155766	-0.00436087	-0.00495199
3781354	-0.0086865	-0.000192694	-0.00341802
3781355	-0.00227381	-0.00120469	-0.00845746
3781356	0.000482221	8.43887e-005	0.00981471
3781357	0.000736069	0.000802984	-0.00266673
3781358	0.000646483	-0.000597227	-0.00280604
3781359	-0.00197881	0.00110002	0.000211247
3781360	0.00186365	-0.00158711	0.00196134
3781361	-0.000296567	0.000383065	-9.80832e-005
3781362	-0.000243544	0.00160434	0.00018418
3781363	-0.00123473	-0.00408267	-0.00204987
3781364	0.0012804	0.00321638	0.000443214
3781365	-0.000184039	-0.00145391	-0.000590457
3781366	-0.00146177	0.000401387	-0.00241581
3781367	0.000542997	-0.000499308	0.00528876
3781368	-0.000448382	-0.00312352	-0.00370445
3781369	0.000845313	0.00517452	-0.00181365
